id,usuario_id,descripcion,valor,categoria,fecha
76641,36,compra en universidad latina de costa rica,225.58,Educacion,2025-04-04
76642,422,compra en elektra (tiendas la curacao),617.67,Electrodomesticos,2025-06-28
76643,1502,la central,58.08,Ocio,2025-05-29
76644,1526,consumo expreso bolivariano,57.35,Transporte,2025-11-24
76645,338,transferencia a yape,154.65,Inversion,2025-06-18
76646,582,compra en cuentas de ahorro en moneda libremente convertible (mlc),415.11,Inversion,2025-08-31
76647,628,compra en c&a brasil,196.66,Vestimenta,2025-05-15
76648,1434,papeles comerciales de empresas locales,205.47,Inversion,2025-12-03
76649,463,fondos mutuos (ffmm): deuda nacional,180.4,Inversion,2025-04-06
76650,1537,abono de telecomunicaciones,92.1,Servicios,2025-01-03
76651,81,debito academia de musica,143.02,Educacion,2025-11-15
76652,1503,carrefour maxi,36.06,Alimentacion,2025-09-08
76653,1410,accesorios de moda,51.5,Vestimenta,2025-07-05
76654,420,transferencia a pontificia universidad católica madre y maestra (pucmm),311.98,Educacion,2025-05-17
76655,1464,transferencia a librería navarro,294.76,Educacion,2025-07-12
76656,35,pago autobuses (colectivos),12.44,Transporte,2025-11-19
76657,895,cargo por makro,110.84,Alimentacion,2025-05-31
76658,795,compra en soriana,39.6,Alimentacion,2025-04-09
76659,501,barboni,772.9,Vivienda,2025-07-28
76660,1731,transferencia a extragas,148.21,Servicios,2025-03-05
76661,184,chili’s nicaragua,82.4,Ocio,2025-11-03
76662,558,cargo por farmacias dr. simi chile,70.24,Salud,2025-08-29
76663,1172,compra en oxxo chile,47.06,Alimentacion,2025-06-02
76664,1288,debito farmacias simán,130.17,Salud,2025-01-12
76665,1629,pago cetrogar,221.73,Electrodomesticos,2025-05-25
76666,840,pago central madeirense,64.99,Alimentacion,2025-04-30
76667,1513,debito ara,43.63,Alimentacion,2025-04-01
76668,1650,compra en verduleria,61.63,Alimentacion,2025-02-17
76669,282,teatro municipal de trujillo,28.28,Ocio,2025-04-12
76670,615,banco nacional de costa rica,864.04,Vivienda,2025-11-14
76671,202,pos extragas,65.79,Servicios,2025-08-04
76672,574,diunsa,439.28,Electrodomesticos,2025-11-28
76673,1630,lacteos y embutidos,61.25,Alimentacion,2025-06-18
76674,417,hughesnet,119.26,Servicios,2025-03-16
76675,317,ventilador de techo,545.72,Electrodomesticos,2025-12-11
76676,1252,banreservas,813.25,Vivienda,2025-07-12
76677,916,compra en cable & wireless (más móvil),92.44,Servicios,2025-08-04
76678,1092,pago tica bus (internacional),118.89,Transporte,2025-03-10
76679,983,extragas,77.15,Servicios,2025-06-21
76680,797,oxxo (femsa),46.01,Alimentacion,2025-05-01
76681,1504,compra en puma energy,160.23,Servicios,2025-04-03
76682,677,transferencia a electricistas mx,551.6,Vivienda,2025-03-25
76683,1125,pava electrica,395.14,Electrodomesticos,2025-04-26
76684,243,quentin,125.91,Ocio,2025-03-29
76685,1114,petronic,129.35,Servicios,2025-11-27
76686,901,transferencia a sri (servicio de rentas internas),140.75,Servicios,2025-06-28
76687,1624,compra en paiz,80.0,Alimentacion,2025-08-26
76688,127,pos elektra / coppel (muebles y equipamiento masivo),1078.6,Vivienda,2025-07-21
76689,619,pago guaireña,57.5,Transporte,2025-05-31
76690,834,lulo bank,272.4,Inversion,2025-07-29
76691,1423,pago pira ró,24.61,Ocio,2025-09-22
76692,1326,consumo enacal (empresa nicaragüense de acueductos y alcantarillados sanitarios),63.93,Servicios,2025-03-02
76693,1518,consumo mocotó,106.92,Ocio,2025-05-12
76694,1000,pionier,198.15,Vestimenta,2025-06-14
76695,756,bata perú,184.75,Vestimenta,2025-03-17
76696,1721,transferencia a tenpo,180.4,Inversion,2025-07-25
76697,776,compra en clínica ricardo palma,139.09,Salud,2025-09-21
76698,1445,mayorsa,66.08,Alimentacion,2025-05-26
76699,1637,pago vía bariloche,80.05,Transporte,2025-08-02
76700,1789,coffee lab,35.56,Ocio,2025-01-25
76701,1166,compra en renzo costa,505.6,Vestimenta,2025-11-08
76702,253,tricot,77.65,Vestimenta,2025-02-08
76703,73,pos leroy merlin brasil,389.08,Vivienda,2025-05-15
76704,1238,tepsa,103.97,Transporte,2025-11-26
76705,379,consumo siapa,120.0,Servicios,2025-09-29
76706,299,compra en electricistas autorizados ve,656.28,Vivienda,2025-01-01
76707,945,maito,61.29,Ocio,2025-01-11
76708,1403,drogaria pacheco,79.47,Salud,2025-05-09
76709,492,pago reina del camino,112.4,Transporte,2025-04-04
76710,684,debito día,47.66,Alimentacion,2025-08-05
76711,304,compra en infocasas bolivia,767.04,Vivienda,2025-03-19
76712,1522,debito colegio humboldt,231.09,Educacion,2025-02-15
76713,1766,hospital auxilio mutuo,121.64,Salud,2025-11-14
76714,1261,transferencia a maxikioscos,47.75,Alimentacion,2025-10-10
76715,1254,finanzas cdmx,61.93,Servicios,2025-10-02
76716,1031,almacen express,91.88,Alimentacion,2025-08-09
76717,1731,compra en stock,63.94,Alimentacion,2025-01-07
76718,256,transferencia a tienda de abarrotes,24.82,Alimentacion,2025-09-11
76719,1195,parque de atracciones,31.03,Ocio,2025-02-25
76720,1576,transferencia a nscreen,36.88,Ocio,2025-07-07
76721,1312,compra en electro sur este,142.12,Servicios,2025-01-07
76722,1764,7-eleven,57.69,Alimentacion,2025-09-06
76723,234,cacao de origen,96.42,Ocio,2025-03-04
76724,873,compra en mundo,63.92,Servicios,2025-06-12
76725,1719,la pampa,59.76,Ocio,2025-11-26
76726,493,pago teatro municipal de viña del mar,36.31,Ocio,2025-10-26
76727,1235,pos alimentos congelados,86.18,Alimentacion,2025-12-17
76728,1391,pago plaza lama,44.15,Alimentacion,2025-03-21
76729,229,transferencia a petronic,51.22,Servicios,2025-01-25
76730,345,stock,36.3,Alimentacion,2025-08-04
76731,1791,debito fruteria,94.81,Alimentacion,2025-07-18
76732,77,transferencia a ecojet,216.51,Transporte,2025-01-19
76733,1484,debito platanitos,76.33,Vestimenta,2025-06-11
76734,265,compra en vélez,294.72,Vestimenta,2025-07-17
76735,1528,debito colegio cardenal newman,216.97,Educacion,2025-02-09
76736,744,librería latina,227.04,Educacion,2025-08-06
76737,1673,mercado pago,441.12,Inversion,2025-10-14
76738,1600,pago cielito querido café,64.53,Ocio,2025-01-24
76739,245,men's fashion,76.26,Vestimenta,2025-05-25
76740,429,compra en matrícula vehicular,92.92,Servicios,2025-07-03
76741,1115,pago cinemas galerías,69.76,Ocio,2025-08-25
76742,445,fondos mutuos (ffmm): deuda nacional,331.04,Inversion,2025-12-15
76743,1257,consumo compras de supermercado,55.41,Alimentacion,2025-09-18
76744,863,masxmenos,68.22,Alimentacion,2025-11-17
76745,454,café barista,56.48,Ocio,2025-02-17
76746,349,compra en medicacion cronica,163.89,Salud,2025-07-24
76747,1118,debito vero internet,69.84,Servicios,2025-11-06
76748,422,transferencia a títulos de participación (en ciertos proyectos estatales o mixtos),299.79,Inversion,2025-03-13
76749,715,pago corredor inmobiliario,357.29,Vivienda,2025-04-26
76750,490,clínica san juan de dios (rehabilitación),58.39,Salud,2025-06-21
76751,686,debito ilumisa,452.63,Vivienda,2025-01-14
76752,1148,pago metro (cencosud),73.85,Alimentacion,2025-01-09
76753,582,gas envasado,100.56,Servicios,2025-08-09
76754,615,local de ropa masculina,136.46,Vestimenta,2025-08-09
76755,1257,debito garbarino,373.31,Electrodomesticos,2025-04-06
76756,1088,pago boleto de tren,108.34,Transporte,2025-12-01
76757,1631,pos teatro amazonas,45.95,Ocio,2025-05-05
76758,163,compra en epm (empresas públicas de medellín),88.28,Servicios,2025-07-08
76759,780,pago inde (instituto nacional de electrificación),30.18,Servicios,2025-06-04
76760,304,pos mercado central,108.66,Alimentacion,2025-03-28
76761,319,pago makro,41.68,Alimentacion,2025-02-02
76762,685,compra en algar telecom,102.14,Servicios,2025-01-19
76763,1030,compra en tcc,159.46,Servicios,2025-10-05
76764,1325,maxim,118.78,Transporte,2025-12-05
76765,101,colegio san carlos,136.17,Educacion,2025-07-31
76766,416,almacen express,59.78,Alimentacion,2025-03-27
76767,964,pago petropar,125.84,Servicios,2025-08-20
76768,1384,gd30,229.39,Inversion,2025-11-02
76769,1155,pago arturo calle,187.55,Vestimenta,2025-07-01
76770,895,debito compra bitcoin btc,285.31,Inversion,2025-04-03
76771,386,moreno,75.05,Ocio,2025-01-04
76772,1044,oxxo (femsa),45.21,Alimentacion,2025-09-19
76773,1747,colegio centroamérica,69.68,Educacion,2025-02-08
76774,295,pos parador la huella,45.3,Ocio,2025-07-29
76775,396,universidad interamericana de puerto rico,182.44,Educacion,2025-07-26
76776,1469,pago peaje de ruta,245.77,Transporte,2025-01-17
76777,292,entel bolivia,42.06,Servicios,2025-09-10
76778,1514,cargo por petronic,131.27,Servicios,2025-03-23
76779,348,claro guatemala,56.02,Servicios,2025-01-10
76780,1289,metrô rio,63.68,Transporte,2025-04-20
76781,765,fondos de ahorro previsional (afaps),235.24,Inversion,2025-08-04
76782,44,compra en esval,147.91,Servicios,2025-02-18
76783,75,pago tugó,893.09,Vivienda,2025-05-15
76784,53,fast shop,511.2,Electrodomesticos,2025-05-28
76785,1310,compra en aliss,922.71,Vivienda,2025-02-05
76786,66,consumo clínica oftalmológica dr. juan zunino,104.74,Salud,2025-09-22
76787,38,transferencia a tigo honduras,86.77,Servicios,2025-02-21
76788,766,cargo por ashley furniture rd,958.61,Vivienda,2025-01-26
76789,417,títulos de participación (en ciertos proyectos estatales o mixtos),166.83,Inversion,2025-05-17
76790,711,compra en bonos del tesoro (notas del tesoro),446.41,Inversion,2025-06-11
76791,748,pago gaspro,44.08,Servicios,2025-01-19
76792,1493,ilumel,279.64,Vivienda,2025-07-31
76793,1079,edes,101.78,Servicios,2025-06-25
76794,844,consumo carrefour brasil,35.79,Alimentacion,2025-03-27
76795,116,compra en unifique (sur),95.25,Servicios,2025-02-22
76796,1621,point2homes pr,854.44,Vivienda,2025-09-18
76797,279,compra en enee (empresa nacional de energía eléctrica),96.09,Servicios,2025-12-19
76798,454,transferencia a propagas (glp),141.05,Servicios,2025-06-10
76799,1166,universidad metropolitana de honduras (umh),247.92,Educacion,2025-07-11
76800,608,debito mercado pago co,268.9,Inversion,2025-03-29
76801,1073,compra en laboratorio labsol,110.61,Salud,2025-07-19
76802,369,excluciva,33.13,Transporte,2025-02-04
76803,370,compra en red metropolitana de movilidad (ex transantiago - buses y metro de santiago),125.86,Transporte,2025-02-20
76804,301,mundo pacífico,110.65,Servicios,2025-11-08
76805,717,consumo edes,63.36,Servicios,2025-02-11
76806,971,tienda de ropa,142.75,Vestimenta,2025-05-09
76807,1376,transferencia a brou (banco de la república oriental del uruguay),374.22,Vivienda,2025-10-05
76808,195,supermercados la antorcha,44.6,Alimentacion,2025-10-24
76809,1329,compra en cuota de gimnasio,91.02,Ocio,2025-12-08
76810,250,mercado municipal,55.14,Alimentacion,2025-08-30
76811,258,reforma certa,643.5,Vivienda,2025-09-17
76812,990,transferencia a líder (walmart),41.25,Alimentacion,2025-05-20
76813,1474,éxito (grupo éxito),64.8,Alimentacion,2025-12-26
76814,59,iptu (imposto predial e territorial urbano),73.05,Servicios,2025-11-20
76815,1245,cargo por certificados de depósito a plazo fijo (en bancos estatales),301.24,Inversion,2025-05-23
76816,1596,debito aguas santafesinas (assa),139.53,Servicios,2025-11-02
76817,1558,rotiseria de comida,26.66,Alimentacion,2025-11-05
76818,1386,compra en ripley,388.98,Vestimenta,2025-03-05
76819,942,pos infonavit,434.67,Vivienda,2025-01-10
76820,1077,changomás (grupo de narváez),67.61,Alimentacion,2025-06-20
76821,787,debito compra de libros,76.39,Educacion,2025-10-01
76822,561,pago gasolinera primax,157.19,Servicios,2025-03-15
76823,976,starlink,125.02,Servicios,2025-03-31
76824,529,puma energy,64.35,Servicios,2025-04-15
76825,498,pos claro brasil,51.07,Servicios,2025-06-20
76826,639,super selectos,47.84,Alimentacion,2025-10-01
76827,1021,revolico (sección de alquileres),373.82,Vivienda,2025-02-22
76828,155,transportes la pampa,42.08,Transporte,2025-12-15
76829,1003,consumo tucarro.com (sección inmuebles),1050.15,Vivienda,2025-12-13
76830,1771,hugo,167.38,Transporte,2025-07-02
76831,1514,cargo por acciones y etfs (a través de brokers de ee. uu.),188.1,Inversion,2025-09-04
76832,798,pos ketal,75.94,Alimentacion,2025-09-12
76833,78,compra en inmuebles24 paraguay,273.42,Vivienda,2025-11-13
76834,1198,pago jumbo (sección hogar),1104.88,Vivienda,2025-12-30
76835,1642,pago clínica san juan de dios (rehabilitación),130.77,Salud,2025-10-20
76836,320,consumo esval,87.51,Servicios,2025-10-23
76837,1056,claro video,45.88,Ocio,2025-05-15
76838,1316,debito peaje de autopista,131.18,Transporte,2025-03-11
76839,522,ecogas,48.23,Servicios,2025-08-15
76840,1339,pos impuesto a las utilidades de las empresas (iue),85.8,Servicios,2025-06-20
76841,614,compra en operacion de cambio mep,164.29,Inversion,2025-11-19
76842,630,pago santander méxico,477.73,Vivienda,2025-09-02
76843,669,transferencia a supermercados bravo,42.7,Alimentacion,2025-06-05
76844,1291,compra en de prati,241.8,Vestimenta,2025-07-23
76845,1446,transferencia a alineacion y balanceo,52.54,Transporte,2025-08-31
76846,245,transferencia a frávega,318.16,Electrodomesticos,2025-06-13
76847,591,paris (cencosud),276.6,Electrodomesticos,2025-04-14
76848,672,compra en ara,33.4,Alimentacion,2025-05-05
76849,1115,impuesto a las utilidades de las empresas (iue),76.49,Servicios,2025-04-07
76850,870,transferencia a nau lounge bar,82.37,Ocio,2025-05-02
76851,1460,debito aeroméxico,54.25,Transporte,2025-10-16
76852,641,pago ons arcor,184.58,Inversion,2025-08-01
76853,1513,pampa energía (byma),396.65,Inversion,2025-03-15
76854,14,vizzano,144.72,Vestimenta,2025-02-17
76855,899,pago cooperativa loja,55.72,Transporte,2025-03-28
76856,286,pos clínica portoazul (auna),75.17,Salud,2025-06-10
76857,671,transferencia a colsecor,53.61,Servicios,2025-11-29
76858,641,pago distribuidora de alimentos,30.54,Alimentacion,2025-11-27
76859,686,mercado pago mx,401.72,Inversion,2025-07-01
76860,1422,transferencia a stock,39.86,Alimentacion,2025-08-04
76861,932,park café,48.29,Ocio,2025-12-22
76862,1710,compra en compra en verduleria,49.34,Alimentacion,2025-01-13
76863,932,cargo por claro el salvador,68.51,Servicios,2025-05-09
76864,1451,pago santa isabel (cencosud),100.49,Alimentacion,2025-02-21
76865,1012,compra en muebles fina,601.52,Vivienda,2025-03-16
76866,1385,pago clinica privada,139.23,Salud,2025-12-21
76867,43,tuti,420.03,Vivienda,2025-01-13
76868,911,pago infocasas uruguay,549.52,Vivienda,2025-04-27
76869,1318,pago restaurante tin jo,52.78,Ocio,2025-05-04
76870,1369,transferencia a ketal,55.85,Alimentacion,2025-06-30
76871,812,debito compra de viveres,71.3,Alimentacion,2025-01-15
76872,1020,compra en adrián tropical,47.26,Ocio,2025-07-30
76873,621,pago certificados de depósito a plazo fijo,275.22,Inversion,2025-09-24
76874,1266,teatro nacional de costa rica,77.11,Ocio,2025-03-28
76875,1079,cargo por century 21 bolivia,406.37,Vivienda,2025-12-04
76876,567,pos consulta medica especialista,122.25,Salud,2025-11-11
76877,1752,central madeirense,43.04,Alimentacion,2025-10-27
76878,1466,compra en islr (impuesto sobre la renta),75.37,Servicios,2025-04-16
76879,107,debito viaje en remis,114.28,Transporte,2025-01-22
76880,1337,pago entel bolivia,143.55,Servicios,2025-07-15
76881,1208,jumbo (cencosud),55.56,Alimentacion,2025-09-24
76882,1154,debito universidad iberoamericana (ibero),179.9,Educacion,2025-12-27
76883,1523,consumo eegsa (empresa eléctrica de guatemala),115.53,Servicios,2025-09-29
76884,636,pago century 21 rd,706.73,Vivienda,2025-07-08
76885,418,consumo aes dominicana (gas natural),119.05,Servicios,2025-02-07
76886,49,pos epec,72.98,Servicios,2025-10-20
76887,320,pos iva (impuesto al valor agregado),100.85,Servicios,2025-01-19
76888,253,bodega aurrera (grupo walmart),102.59,Alimentacion,2025-01-11
76889,1416,compra en bocana,69.02,Ocio,2025-05-06
76890,1093,compra en fgv (fundação getulio vargas),101.77,Educacion,2025-04-13
76891,1466,cargo por karaoke y bar,54.92,Ocio,2025-05-31
76892,477,pago costco,87.69,Alimentacion,2025-01-01
76893,830,debito pirajá,49.56,Ocio,2025-07-07
76894,1401,transferencia a tigo bolivia,66.71,Servicios,2025-07-14
76895,564,consumo wow perú,79.54,Servicios,2025-02-26
76896,1569,pago opera,92.66,Ocio,2025-09-12
76897,1556,koper furniture,557.16,Vivienda,2025-03-26
76898,741,consumo epsas (la paz),124.88,Servicios,2025-05-23
76899,187,pago ambev (b3),463.97,Inversion,2025-03-06
76900,700,ole,42.58,Alimentacion,2025-05-31
76901,703,pos pago de delivery comida,43.05,Ocio,2025-04-18
76902,112,fondos mutuos (ffmm): de acciones,247.01,Inversion,2025-07-30
76903,1208,transferencia a combustible nafta,194.07,Transporte,2025-07-25
76904,293,pago ómnibus / sistema de transporte metropolitano (stm montevideo),139.29,Transporte,2025-09-07
76905,956,garbarino,303.44,Electrodomesticos,2025-05-13
76906,874,cargo por edes,126.22,Servicios,2025-10-01
76907,361,consumo teatro sánchez aguilar,53.24,Ocio,2025-04-21
76908,502,cargo por olímpica,83.73,Alimentacion,2025-10-05
76909,984,megasuper,66.01,Alimentacion,2025-12-23
76910,1331,pago enee (empresa nacional de energía eléctrica),115.5,Servicios,2025-03-29
76911,1763,pago impuesto de circulación de vehículos (placa),31.53,Servicios,2025-03-10
76912,649,librería intercontinental,154.59,Educacion,2025-10-17
76913,86,pago cervejaria colorado,47.07,Ocio,2025-06-20
76914,980,colmédica (red),123.76,Salud,2025-11-21
76915,296,pos re/max,831.61,Vivienda,2025-09-28
76916,1476,pago café unido,100.19,Ocio,2025-12-31
76917,1195,transferencia a teatro gran mariscal de sucre (sucre),37.43,Ocio,2025-04-16
76918,1380,ridery,58.51,Transporte,2025-06-13
76919,1484,makro (sección),226.02,Electrodomesticos,2025-06-29
76920,279,cargo por zona sul,30.6,Alimentacion,2025-07-03
76921,252,transferencia a brasilia,177.67,Transporte,2025-12-18
76922,1032,pos pagarés bursátiles,286.09,Inversion,2025-07-02
76923,586,transferencia a revolico (sección de alquileres),533.42,Vivienda,2025-01-21
76924,1344,fondos mutuos (credicorp capital),413.14,Inversion,2025-10-02
76925,1175,consumo lecaps / boncap,276.77,Inversion,2025-05-11
76926,605,cargo por casa comfort,318.15,Vivienda,2025-08-01
76927,376,pos impuesto inmobiliario,57.95,Servicios,2025-01-14
76928,1389,gustu,100.31,Ocio,2025-07-28
76929,608,compra en carrefour express,68.69,Alimentacion,2025-03-21
76930,440,salcobrand,79.77,Salud,2025-02-09
76931,142,transferencia a supermercado mayorista,26.42,Alimentacion,2025-04-25
